property_id,url,source,scrape_date,posting_date,html_path,property_type,category,transaction_type,new_construction,price,price_per_sqm,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,bedroom_surfaces,livable_surface,living_room_surface,kitchen_surface,kitchen_equipment,bathrooms,showers,toilets,build_year,currently_leased,furnished,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,flood_g_score,flood_p_score,availability,building_state,land_surface,ground_depth,terrain_width,number_of_floors,apartment_floor,maintenance_cost,co_ownership_charges,nearest_city,nearest_city_distance_km
rbv76080,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/rbv76080,ImmoVlan,2026-06-15,2026-04-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv76080.html,flat,apartment,for-rent,0.0,750.0,9.49,,,,,7130.0,Binche,Hainaut,Wallonia,50.4278907,4.1185307,1.0,,79.0,,,,,1.0,1.0,,0.0,0.0,,,,1.0,,,,1.0,2.0,,0.0,,,0.0,,,,,,1.0,,,0.0,1.0,,,,,Immediately,Normal,,,,2.0,1.0,,,La Louvière,8.05
vbe33404,https://immovlan.be/en/detail/apartment/for-rent/7110/houdeng-goegnies/vbe33404,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33404.html,flat,apartment,for-rent,0.0,750.0,,,,,,7110.0,Houdeng-Goegnies,Hainaut,Wallonia,50.48815,4.15428,2.0,25;11,0.0,14.0,14.0,Partially equipped,1.0,8.0,1.0,,,,Gas,Double glass,,,0.0,178.0,C,,2.0,,,,,1.0,5.0,,,,,,0.0,,0.0,,,,,,Immediately,,,,,,,,,La Louvière,2.37
vbe08610,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/vbe08610,ImmoVlan,2026-06-15,2026-04-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe08610.html,flat,apartment,for-rent,0.0,1050.0,,,,Rue de Ressaix 18 D,1,7130.0,Binche,Hainaut,Wallonia,50.4132696,4.1725333,2.0,,0.0,,,,2.0,,,,0.0,,,,,,,324.0,D,,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,Negotiable,,,,,,,100.0,,La Louvière,8.09
vbe18109,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/vbe18109,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe18109.html,flat,apartment,for-rent,0.0,700.0,,,,AVENUE CHARLES DELIÈGE,45,7130.0,Binche,Hainaut,Wallonia,50.41281,4.16645,1.0,,0.0,,,,1.0,,1.0,,0.0,,,Double glass,,0.0,0.0,158.0,B,0.0,,,0.0,,,0.0,,,,,,,,,,1.0,,,,,,Normal,,,,,2.0,35.0,,La Louvière,8.21
vbe30241,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/vbe30241,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30241.html,flat,apartment,for-rent,0.0,750.0,,,,RUE ZÉPHIRIN FONTAINE,10,7130.0,Binche,Hainaut,Wallonia,50.41744,4.16903,,,0.0,,,,,,,,0.0,,,Double glass,,,0.0,212.0,C,0.0,,,,,,,,,,,,,,,,1.0,,,,,From 30/06/2026,Normal,,,,2.0,1.0,,,La Louvière,7.67
vbe21527,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/vbe21527,ImmoVlan,2026-06-15,2026-05-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe21527.html,flat,apartment,for-rent,0.0,680.0,9.71,,,,,7130.0,Binche,Hainaut,Wallonia,50.4278907,4.1185307,1.0,16,70.0,,,Fully equipped,1.0,1.0,1.0,,,0.0,Gas,Double glass,,,0.0,326.0,D,1.0,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,1.0,,,,,Immediately,Normal,,,,3.0,,,,La Louvière,8.05
vbe31394,https://immovlan.be/en/detail/apartment/for-rent/7130/binche/vbe31394,ImmoVlan,2026-06-15,2026-06-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31394.html,flat,apartment,for-rent,0.0,665.0,,,,10Rue de Biseau,,7130.0,Binche,Hainaut,Wallonia,50.41027,4.16462,,,0.0,,,,,,,,0.0,,,Double glass,,,0.0,277.0,D,0.0,,,,,,,,,,,,,,,,,,,,,From 30/06/2026,Normal,,,,2.0,2.0,100.0,,La Louvière,8.51
vbe30324,https://immovlan.be/en/detail/apartment/for-rent/7140/morlanwelz/vbe30324,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30324.html,flat,apartment,for-rent,0.0,590.0,11.35,,,Rue Arthur Warocqué,30 3,7140.0,Morlanwelz,Hainaut,Wallonia,50.457145,4.2401231,2.0,,52.0,,,,1.0,,,,,0.0,Gas,Double glass,,,,515.0,G,1.0,2.0,,,,,,,,,,,,,,0.0,1.0,,,,,Immediately,Normal,,,,,2.0,,,La Louvière,4.87
vbe19460,https://immovlan.be/en/detail/apartment/for-rent/7170/la-hestre/vbe19460,ImmoVlan,2026-06-15,2026-05-07,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe19460.html,flat,apartment,for-rent,0.0,950.0,7.04,,,,,7170.0,La Hestre,Hainaut,Wallonia,50.475919,4.2299939,3.0,17;12;11,135.0,,,Fully equipped,1.0,1.0,1.0,1950.0,,0.0,Gas,,,,,233.0,C,1.0,2.0,,0.0,,,0.0,,,,,,,,0.0,0.0,1.0,,,,,Immediately,Normal,,,,2.0,,,,La Louvière,3.19
vbe27255,https://immovlan.be/en/detail/apartment/for-rent/7170/manage/vbe27255,ImmoVlan,2026-06-15,2026-05-28,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe27255.html,flat,apartment,for-rent,0.0,670.0,7.2,,,Rue Dechamps,1,7170.0,Manage,Hainaut,Wallonia,50.5029636,4.2344912,2.0,18;14,93.0,,10.0,Partially equipped,1.0,,1.0,,,0.0,Gas,Double glass,,,,256.0,D,,2.0,,0.0,,,1.0,,1.0,,,,,,,0.0,1.0,,,,,,Normal,,,,2.0,2.0,55.0,,La Louvière,3.86
vbe28384,https://immovlan.be/en/detail/apartment/for-rent/7180/seneffe/vbe28384,ImmoVlan,2026-06-15,2026-05-30,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe28384.html,flat,apartment,for-rent,0.0,700.0,15.56,,,Rue Jean-Baptiste Vifquin,8 8,7180.0,Seneffe,Hainaut,Wallonia,50.5336163,4.26132348,1.0,,45.0,26.0,,,,1.0,1.0,2026.0,0.0,0.0,Gas,,,,,,,1.0,2.0,North-east,0.0,,,1.0,10.0,,1.0,1.0,,,,,1.0,1.0,,,,,Immediately,,,,,3.0,1.0,100.0,,La Louvière,7.48
vbe24883,https://immovlan.be/en/detail/apartment/for-rent/7180/seneffe/vbe24883,ImmoVlan,2026-06-15,2026-05-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe24883.html,flat,apartment,for-rent,0.0,920.0,15.33,,,Rue Jean-Baptiste Vifquin,8,7180.0,Seneffe,Hainaut,Wallonia,50.5336665,4.2613096,1.0,13,60.0,20.0,5.0,Super equipped,1.0,1.0,1.0,2026.0,,0.0,Hot air,Double glass,1.0,1.0,,,,1.0,2.0,West,0.0,,,1.0,10.0,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,Immediately,New,,,,3.0,3.0,80.0,,La Louvière,7.49
vbe29273,https://immovlan.be/en/detail/apartment/for-rent/7180/seneffe/vbe29273,ImmoVlan,2026-06-15,2026-06-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe29273.html,flat,apartment,for-rent,0.0,950.0,10.33,,,,,7180.0,Seneffe,Hainaut,Wallonia,50.5285674,4.2721491,2.0,,92.0,30.0,,,1.0,,,,0.0,,Gas,,,,,52.0,A,,2.0,West,1.0,22.0,,1.0,18.0,,,,,1.0,,,,,,,,,From 01/07/2026,,,,,,0.0,175.0,,La Louvière,7.67
vbe32943,https://immovlan.be/en/detail/apartment/for-rent/7180/seneffe/vbe32943,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32943.html,flat,apartment,for-rent,1.0,1100.0,14.67,,,Rue Jean-Baptiste Vifquin 10 1.,5,7180.0,Seneffe,Hainaut,Wallonia,50.5339793,4.2616179,2.0,13;9,75.0,27.0,,Super equipped,1.0,,1.0,2026.0,,,,Double glass,,,,,,1.0,2.0,,,,,1.0,14.0,,,,,,1.0,,1.0,,,,,,Immediately,New,,,9.0,3.0,1.0,,,La Louvière,7.53
vbe13445,https://immovlan.be/en/detail/apartment/for-rent/7181/arquennes/vbe13445,ImmoVlan,2026-06-15,2026-04-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe13445.html,flat,apartment,for-rent,0.0,850.0,13.08,,,Rue de la Samme,26 1,7181.0,Arquennes,Hainaut,Wallonia,50.56394,4.281708,1.0,,65.0,32.0,,,,1.0,1.0,2021.0,0.0,0.0,Gas,,,,,98.0,B,1.0,2.0,,0.0,,,1.0,17.0,,,,,1.0,,,0.0,1.0,,,,,,,,,,,,50.0,,La Louvière,10.98
vbe23006,https://immovlan.be/en/detail/apartment/for-rent/7181/arquennes/vbe23006,ImmoVlan,2026-06-15,2026-05-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe23006.html,flat,apartment,for-rent,0.0,950.0,,,,Grand-Place de Feluy,17 3,7181.0,Arquennes,Hainaut,Wallonia,50.5620498,4.2512557,3.0,,0.0,,,Super equipped,,1.0,2.0,,1.0,0.0,Gas,Double glass,,,1.0,354.0,E,,,North-east,,,,1.0,,,,,,,,0.0,0.0,,,,,,,Normal,,,,2.0,2.0,50.0,,La Louvière,9.64
vbe23403,https://immovlan.be/en/detail/apartment/for-rent/7181/arquennes/vbe23403,ImmoVlan,2026-06-15,2026-05-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe23403.html,flat,apartment,for-rent,0.0,800.0,14.04,,,Place du couvent,8 31,7181.0,Arquennes,Hainaut,Wallonia,50.5690498,4.2776464,1.0,11,57.0,28.0,,Fully equipped,1.0,1.0,1.0,2015.0,1.0,0.0,Gas,Double glass,,,,119.0,B,1.0,,,,,,1.0,,,1.0,,,,1.0,0.0,1.0,,,,,,,Normal,,,,4.0,3.0,100.0,,La Louvière,11.27
vbe26639,https://immovlan.be/en/detail/apartment/for-rent/7181/feluy/vbe26639,ImmoVlan,2026-06-15,2026-05-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe26639.html,flat,apartment,for-rent,0.0,725.0,6.9,,,Rue Crombize 41 B,,7181.0,Feluy,Hainaut,Wallonia,50.5660686,4.25744159,2.0,,105.0,25.0,,,1.0,,1.0,,0.0,0.0,Gas,,,,,261.0,D,0.0,3.0,,0.0,,,0.0,,,,,,,,,0.0,1.0,,,,,From 01/08/2026,,,,,2.0,1.0,20.0,,La Louvière,10.24
vbe27742,https://immovlan.be/en/detail/apartment/for-rent/7301/hornu/vbe27742,ImmoVlan,2026-06-15,2026-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe27742.html,flat,apartment,for-rent,0.0,695.0,8.08,,,RUE DE LA FONTAINE,86,7301.0,Hornu,Hainaut,Wallonia,50.4392783,3.8249585,2.0,10;12,86.0,,,,1.0,,,2010.0,,0.0,,Double glass,,,,263.0,D,,2.0,,0.0,,,0.0,,,1.0,,,1.0,1.0,,0.0,1.0,,,,,,Excellent,,,,2.0,2.0,50.0,,Mons,9.45
vbd65578,https://immovlan.be/en/detail/apartment/for-rent/7321/blaton/vbd65578,ImmoVlan,2026-06-15,2025-12-17,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd65578.html,flat,apartment,for-rent,0.0,600.0,8.57,,,Rue de la Station,47B 01,7321.0,Blaton,Hainaut,Wallonia,50.50306681,3.66482346,1.0,,70.0,,,,,1.0,1.0,,0.0,0.0,Gas,,,,,253.0,C,0.0,2.0,,0.0,,,0.0,,,,,,,,,0.0,,,,,,Negotiable,,,,,,,150.0,,Mons,21.33
vbe01484,https://immovlan.be/en/detail/apartment/for-rent/7322/ville-pommeroeul/vbe01484,ImmoVlan,2026-06-15,2026-03-23,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe01484.html,flat,apartment,for-rent,0.0,1100.0,,,,rue Chevauchoire,11,7322.0,Ville-Pommeroeul,Hainaut,Wallonia,50.5076388,3.7146537,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,Mons,18.1
vbe21678,https://immovlan.be/en/detail/apartment/for-rent/7322/ville-pommeroeul/vbe21678,ImmoVlan,2026-06-15,2026-05-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe21678.html,flat,apartment,for-rent,0.0,950.0,,,,Rue Chevauchoire,11,7322.0,Ville-Pommeroeul,Hainaut,Wallonia,50.5076388,3.7146537,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,Mons,18.1
vbd97112,https://immovlan.be/en/detail/apartment/for-rent/7330/saint-ghislain/vbd97112,ImmoVlan,2026-06-15,2026-03-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd97112.html,flat,apartment,for-rent,0.0,980.0,8.91,,,Rue des Martyrs,30,7330.0,Saint-Ghislain,Hainaut,Wallonia,50.4479816,3.8229912,3.0,,110.0,30.0,,,,,,,0.0,,Gas,,,,,208.0,C,,2.0,South,0.0,,,1.0,6.0,,1.0,1.0,1.0,,,,,,,,,,From 09/02/2026,,,,,,2.0,125.0,,Mons,9.46
vbe29161,https://immovlan.be/en/detail/apartment/for-rent/7330/saint-ghislain/vbe29161,ImmoVlan,2026-06-15,2026-06-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe29161.html,flat,apartment,for-rent,0.0,500.0,3.7,,,,,7330.0,Saint-Ghislain,Hainaut,Wallonia,50.4490864,3.8183635,,,135.0,,,,,,,,0.0,,,,,,0.0,110.0,B,,,,,,,,,,,,,,,,0.0,,,,,,,Excellent,,,,,0.0,,,Mons,9.78
vbe10852,https://immovlan.be/en/detail/apartment/for-rent/7331/baudour/vbe10852,ImmoVlan,2026-06-15,2026-04-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe10852.html,flat,apartment,for-rent,0.0,1100.0,8.87,,,Avenue Louis Goblet,82 32,7331.0,Baudour,Hainaut,Wallonia,50.4831666,3.842916,3.0,16;13;14,124.0,58.0,,Super equipped,1.0,1.0,1.0,2011.0,0.0,0.0,Gas,Double glass,,,0.0,169.0,B,1.0,2.0,,1.0,,,0.0,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,Immediately,Excellent,,,,,3.0,120.0,,Mons,8.65
vbe31499,https://immovlan.be/en/detail/apartment/for-rent/7331/baudour/vbe31499,ImmoVlan,2026-06-15,2026-06-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31499.html,flat,apartment,for-rent,0.0,715.0,10.21,,,Rue d'Herchies 16,1-1,7331.0,Baudour,Hainaut,Wallonia,50.4858646,3.8320963,2.0,,70.0,,,Fully equipped,1.0,,1.0,,,0.0,Gas,Double glass,,,0.0,148.0,B,1.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,Normal,,,,,,50.0,,Mons,9.47
vbe09880,https://immovlan.be/en/detail/apartment/for-rent/7333/tertre/vbe09880,ImmoVlan,2026-06-15,2026-04-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe09880.html,flat,apartment,for-rent,0.0,950.0,11.18,,,Rue du Peuple,15 1,7333.0,Tertre,Hainaut,Wallonia,50.4669095,3.8100875,2.0,,85.0,,,,1.0,,1.0,,0.0,0.0,Gas,,,,,85.0,A,0.0,,,0.0,,,1.0,,,,,,,,,0.0,1.0,,,,,Immediately,New,,,,,,,,Mons,10.45
vbe33268,https://immovlan.be/en/detail/apartment/for-rent/7333/tertre/vbe33268,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33268.html,flat,apartment,for-rent,0.0,850.0,9.77,,,Rue Defuisseaux,88 9,7333.0,Tertre,Hainaut,Wallonia,50.46684,3.811806,2.0,,87.0,,,,1.0,,1.0,2022.0,0.0,0.0,Gas,,,,,73.0,A,1.0,,,,,,,,,,,,2.0,,,0.0,1.0,,,,,From 01/08/2026,New,,,,3.0,2.0,,,Mons,10.32
vbe33821,https://immovlan.be/en/detail/apartment/for-rent/7340/paturages/vbe33821,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33821.html,flat,apartment,for-rent,0.0,800.0,8.89,,,Rue Moucheron 143 0.,1,7340.0,Pâturages,Hainaut,Wallonia,50.4208021,3.8629394,2.0,,90.0,,,,1.0,,,,0.0,,,,,,,160.0,B,0.0,,,,,,1.0,,,,,,,,,,,,,,,,Normal,,,,,0.0,,,Mons,7.58
vbe33002,https://immovlan.be/en/detail/apartment/for-rent/7340/warquignies/vbe33002,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33002.html,flat,apartment,for-rent,0.0,690.0,7.67,,,Rue de Résignies 68 C,,7340.0,Warquignies,Hainaut,Wallonia,50.4010135,3.8197566,2.0,19;11,90.0,,,Fully equipped,1.0,,1.0,,,,Gas,,,,,188.0,C,,2.0,,,,,,,,,,,1.0,,,,,,,,,,Excellent,,,,,3.0,60.0,,Mons,11.34
vbe30083,https://immovlan.be/en/detail/apartment/for-rent/7350/hensies/vbe30083,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30083.html,flat,apartment,for-rent,0.0,750.0,10.27,,,,,7350.0,Hensies,Hainaut,Wallonia,50.4327789,3.684904,,,73.0,,,,,,,2018.0,0.0,,Gas,,,,0.0,94.0,B,,,,,,,,,,,,,2.0,,,0.0,,,,,,,Normal,,,,1.0,1.0,50.0,,Mons,19.37
vaz69406,https://immovlan.be/en/detail/apartment/for-rent/7370/dour/vaz69406,ImmoVlan,2026-06-15,2023-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vaz69406.html,flat,apartment,for-rent,0.0,3450.0,17.69,,,Rue de l'yser,71,7370.0,Dour,Hainaut,Wallonia,50.4018584,3.7792628,4.0,16;10;13;18,195.0,40.0,26.0,Fully equipped,2.0,1.0,,,,1.0,Gas,Double glass,,,,,,,4.0,North-west,1.0,,,,,,,,,,,,,1.0,,,,,,Fully renovated,,,26.0,1.0,1.0,,,Mons,13.83
vbe14197,https://immovlan.be/en/detail/apartment/for-rent/7370/dour/vbe14197,ImmoVlan,2026-06-15,2026-04-23,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe14197.html,flat,apartment,for-rent,0.0,650.0,4.85,,,Rue Henri Pochez 167 B,,7370.0,Dour,Hainaut,Wallonia,50.39565595,3.79202655,2.0,,134.0,27.0,,,1.0,,1.0,,0.0,0.0,Gas,,,,,545.0,G,0.0,2.0,,0.0,,,0.0,,,1.0,1.0,,,,,0.0,,,,,,Negotiable,,,,,5.0,1.0,170.0,,Mons,13.33
vbd99577,https://immovlan.be/en/detail/apartment/for-rent/7390/quaregnon/vbd99577,ImmoVlan,2026-06-15,2026-03-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd99577.html,flat,apartment,for-rent,0.0,850.0,10.0,,,Rue Emile Vandervelde,131 2,7390.0,Quaregnon,Hainaut,Wallonia,50.4302941,3.8681449,2.0,15;10,85.0,10.0,,Fully equipped,1.0,1.0,1.0,1971.0,,,Gas,Double glass,,,0.0,113.0,B,1.0,,North-west,,,,,,,,,,,,0.0,0.0,1.0,,,,,,Excellent,,,5.0,2.0,2.0,20.0,,Mons,6.79
vbe30566,https://immovlan.be/en/detail/apartment/for-rent/7390/quaregnon/vbe30566,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30566.html,flat,apartment,for-rent,0.0,725.0,9.06,,,Rue Jules Destrée,51 2,7390.0,Quaregnon,Hainaut,Wallonia,50.4459498,3.8707923,2.0,,80.0,,,,1.0,,1.0,,,0.0,Electricity,Double glass,,,0.0,991.0,G,,2.0,,,,,,,,,,,,,,0.0,1.0,,,,,,Normal,,,,,,,,Mons,6.12
rbw17277,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/rbw17277,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw17277.html,flat,apartment,for-rent,0.0,800.0,14.55,,,Rue de la Citadelle,9,7500.0,Tournai,Hainaut,Wallonia,50.5998453,3.3980256,1.0,,55.0,,,Super equipped,1.0,,1.0,2019.0,,0.0,,,,,,116.0,B,,4.0,,,,,1.0,,,,,,,,,,,,,,,,Excellent,,,,2.0,0.0,,,Tournai,1.02
rbv28078,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/rbv28078,ImmoVlan,2026-06-15,2026-02-17,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv28078.html,flat,apartment,for-rent,0.0,750.0,7.5,,,RUE BLANDINOISE,16 31,7500.0,Tournai,Hainaut,Wallonia,50.607355,3.3805218,2.0,16;14,100.0,,10.0,Fully equipped,1.0,,1.0,,,0.0,Fuel oil,Double glass,,,,345.0,E,1.0,2.0,East,0.0,,,0.0,,,1.0,1.0,,,1.0,0.0,0.0,1.0,,,,,,Normal,,,10.0,,3.0,,,Tournai,0.61
vbd55478,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd55478,ImmoVlan,2026-06-15,2025-11-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd55478.html,flat,apartment,for-rent,0.0,350.0,,,,Chaussée de Renaix,13,7500.0,Tournai,Hainaut,Wallonia,50.6119254,3.4019682,8.0,,0.0,,,,2.0,,,,0.0,0.0,Gas,,,,,189.0,C,0.0,2.0,,1.0,,,0.0,,,,,,,,,0.0,,,,,,Immediately,Normal,,,,,,,,Tournai,1.05
vbd72932,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd72932,ImmoVlan,2026-06-15,2026-01-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd72932.html,flat,apartment,for-rent,0.0,1200.0,8.11,,,,,7500.0,Tournai,Hainaut,Wallonia,50.6056059,3.3880367,3.0,,148.0,,,,,2.0,2.0,,0.0,0.0,Gas,,,,,248.0,C,0.0,,,0.0,,,1.0,,,,,,,,,0.0,,,,,,Immediately,Normal,,,,2.0,1.0,,,Tournai,0.19
vbd84116,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd84116,ImmoVlan,2026-06-15,2026-02-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd84116.html,flat,apartment,for-rent,0.0,520.0,14.86,,,,,7500.0,Tournai,Hainaut,Wallonia,50.6056059,3.3880367,1.0,,35.0,,,Partially equipped,1.0,1.0,1.0,,,,Gas,,,,,103.0,B,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,,,,,,Normal,,,,,2.0,55.0,,Tournai,0.19
vbd96631,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd96631,ImmoVlan,2026-06-15,2026-03-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd96631.html,flat,apartment,for-rent,0.0,640.0,7.36,,,,,7500.0,Tournai,Hainaut,Wallonia,50.6056059,3.3880367,1.0,,87.0,,,,1.0,1.0,1.0,,,0.0,Gas,Double glass,,,,467.0,F,,2.0,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,Immediately,Fully renovated,,,,,2.0,,,Tournai,0.19
vbd90609,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd90609,ImmoVlan,2026-06-15,2026-02-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd90609.html,flat,apartment,for-rent,0.0,800.0,8.89,,,Rue Garnier,1/1,7500.0,Tournai,Hainaut,Wallonia,50.6047742,3.389197,2.0,,90.0,,,Fully equipped,1.0,,,,,0.0,Gas,,,,,345.0,E,,2.0,,0.0,,,0.0,,,,,,,,,0.0,,,,,,Immediately,Normal,,,,,1.0,50.0,,Tournai,0.26
vbd97510,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd97510,ImmoVlan,2026-06-15,2026-03-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd97510.html,flat,apartment,for-rent,0.0,500.0,31.25,,,Rue Saint-Martin,36,7500.0,Tournai,Hainaut,Wallonia,50.6042174,3.3867334,1.0,,16.0,,,,8.0,8.0,4.0,,0.0,1.0,Gas,,,,,300.0,D,1.0,2.0,,1.0,,,1.0,,,,,,,,,0.0,1.0,,,,,Immediately,Excellent,,,,4.0,2.0,135.0,,Tournai,0.36
vbd99655,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbd99655,ImmoVlan,2026-06-15,2026-03-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd99655.html,flat,apartment,for-rent,0.0,1050.0,9.91,,,,,7500.0,Tournai,Hainaut,Wallonia,50.6056059,3.3880367,2.0,12;12,106.0,27.0,9.0,,1.0,1.0,1.0,,,0.0,Gas,Double glass,,,,169.0,B,1.0,,,0.0,,,1.0,8.0,,,,,,1.0,0.0,1.0,1.0,,,,,Immediately,,,,,,3.0,150.0,,Tournai,0.19
vbe04570,https://immovlan.be/en/detail/apartment/for-rent/7500/tournai/vbe04570,ImmoVlan,2026-06-15,2026-04-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe04570.html,flat,apartment,for-rent,0.0,1250.0,9.77,,,Rue Paul Pastur,105A6,7500.0,Tournai,Hainaut,Wallonia,50.6090349,3.4039139,2.0,,128.0,,,,,2.0,,,0.0,0.0,,,,,,74.0,A,0.0,,,0.0,,,1.0,,,,,,,,,0.0,,,,,,From 01/07/2026,,,,,,,,,Tournai,1.06
