property_id,url,source,scrape_date,posting_date,html_path,property_type,category,transaction_type,new_construction,price,price_per_sqm,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,bedroom_surfaces,livable_surface,living_room_surface,kitchen_surface,kitchen_equipment,bathrooms,showers,toilets,build_year,currently_leased,furnished,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,flood_g_score,flood_p_score,availability,building_state,land_surface,ground_depth,terrain_width,number_of_floors,apartment_floor,maintenance_cost,co_ownership_charges,nearest_city,nearest_city_distance_km
vbe30059,https://immovlan.be/en/detail/apartment/for-rent/2060/antwerp/vbe30059,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30059.html,flat,apartment,for-rent,0,1045,,,,Oudesteenweg,,2060,Antwerp,Antwerp,Flanders,51.2270138,4.4216432,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 01/09/2026,,,,,,,,,Antwerp,1.58
vbe30042,https://immovlan.be/en/detail/apartment/for-rent/2060/antwerp/vbe30042,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30042.html,flat,apartment,for-rent,0,2100,,,,Carnotstraat,,2060,Antwerp,Antwerp,Flanders,51.2185429,4.4244679,,,0,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 13/07/2026,,,,,,,,,Antwerp,1.53
vbe31109,https://immovlan.be/en/detail/apartment/for-rent/2060/antwerp/vbe31109,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31109.html,flat,apartment,for-rent,0,850,12.32,,,Klamperstraat 48 E,204,2060,Antwerp,Antwerp,Flanders,51.22792,4.428308,1,,69,,,,,1,1,2025,0,0,,,,,,,,0,,,,,,1,6,,,,,,,,1,,,,,,Immediately,New,,,,,2,100,,Antwerp,2.03
rbv95541,https://immovlan.be/en/detail/apartment/for-rent/2070/burcht/rbv95541,ImmoVlan,2026-06-15,2026-05-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv95541.html,flat,apartment,for-rent,0,850,12.88,,,Dorp Oost,11,2070,Burcht,Antwerp,Flanders,51.2189079,4.3270736,2,,66,,,,1,,1,,0,,Gas,,,,0,306,D,,,,0,,,1,,1,,,,,,,0,,,,,,Immediately,,,,,,1,,,Antwerp,5.25
rbv74323,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv74323,ImmoVlan,2026-06-15,2026-04-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv74323.html,flat,apartment,for-rent,0,725,10.66,,,Van Duyststraat,91 202,2100,Deurne,Antwerp,Flanders,51.23198,4.447658,1,,68,,,,1,,1,,0,0,Gas,,,,,255,C,0,2,,0,,,0,,,,,,,,,0,,,,,,Immediately,Normal,,,,,2,50,,Antwerp,3.44
rbv82644,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv82644,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv82644.html,flat,apartment,for-rent,0,795,11.69,,,Frans Erlingerstraat,1 101,2100,Deurne,Antwerp,Flanders,51.22175,4.471607,1,,68,,,,1,,1,,0,0,,,,,,153,B,0,2,,0,,,0,,,,,,,,,0,,,,,,From 30/06/2026,Normal,,,,3,1,,,Antwerp,4.82
rbv88040,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv88040,ImmoVlan,2026-06-15,2026-05-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv88040.html,flat,apartment,for-rent,0,875,15.62,,,Hooftvunderlei,26 1,2100,Deurne,Antwerp,Flanders,51.21947,4.459959,1,,56,,,,,,,,0,0,Gas,,,,,390,D,0,2,South-west,0,,,0,,,1,,,,,,0,,,,,,Immediately,Normal,,,,,1,40,,Antwerp,4.0
rbv89664,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv89664,ImmoVlan,2026-06-15,2026-05-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv89664.html,flat,apartment,for-rent,0,950,11.59,,,Ter Heydelaan,175 402,2100,Deurne,Antwerp,Flanders,51.22726,4.463643,2,,82,,,,1,,1,,0,0,,,,,,155,B,0,,,0,,,1,,,,,,,,,0,,,,,,,,,,,,4,150,,Antwerp,4.35
rbv92915,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv92915,ImmoVlan,2026-06-15,2026-05-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv92915.html,flat,apartment,for-rent,0,895,,,,Dascottelei,79 403,2100,Deurne,Antwerp,Flanders,51.2028931,4.4686672,1,,0,,,,1,,1,,0,,,,,,,,,,,,0,,,1,20,0,,,,1,,,0,,,,,,From 01/08/2026,,,,,,,,,Antwerp,4.96
rbv96237,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbv96237,ImmoVlan,2026-06-15,2026-05-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv96237.html,flat,apartment,for-rent,0,750,10.27,,,Herentalsebaan,55 301,2100,Deurne,Antwerp,Flanders,51.21008,4.455205,1,,73,,,,1,1,1,,0,0,Gas,,,,,151,B,0,,,0,,,1,,,,,,,,,1,,,,,,Immediately,Excellent,,,,,3,70,,Antwerp,3.81
rbw01598,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw01598,ImmoVlan,2026-06-15,2026-05-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw01598.html,flat,apartment,for-rent,0,1050,14.0,,,Dascottelei 79 2.,1,2100,Deurne,Antwerp,Flanders,51.2028931,4.4686672,2,,75,,,,1,,,,,0,,,,,,76,A,,,,0,,,1,,,1,,1,,,,,,,,,,Immediately,Normal,,,,,,,,Antwerp,4.96
rbw02974,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw02974,ImmoVlan,2026-06-15,2026-05-28,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw02974.html,flat,apartment,for-rent,0,800,12.7,,,Bisschoppenhoflaan,93 4,2100,Deurne,Antwerp,Flanders,51.23127,4.447803,1,,63,,,,1,,1,,0,0,Gas,,,,,111,B,0,2,,0,,,0,,,,,,,,,0,,,,,,Immediately,Normal,,,,,2,,,Antwerp,3.42
rbw03702,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw03702,ImmoVlan,2026-06-15,2026-05-28,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw03702.html,flat,apartment,for-rent,0,1170,13.0,,,Boekenberglei,85,2100,Deurne,Antwerp,Flanders,51.2012056,4.4608863,2,,90,,,,1,,,,0,,,,,,,91,A,0,2,,0,,,1,,,,,,,,,1,1,,,,,,,,,,4,2,,,Antwerp,4.54
rbw03987,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw03987,ImmoVlan,2026-06-15,2026-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw03987.html,flat,apartment,for-rent,0,950,11.31,,,Ter Heydelaan,220 4,2100,Deurne,Antwerp,Flanders,51.22729,4.467001,2,,84,,,,1,,1,,0,0,Gas,,,,,166,B,1,,,0,,,0,,,,,,,,,0,,,,,,Immediately,Excellent,,,,,3,85,,Antwerp,4.58
rbw03993,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw03993,ImmoVlan,2026-06-15,2026-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw03993.html,flat,apartment,for-rent,0,950,11.73,,,Frans Van Dijckstraat,21 002,2100,Deurne,Antwerp,Flanders,51.2208394,4.47456618,1,,81,,,,1,,,,0,0,Gas,,,,,99,A,1,,,1,,,0,,,,,,,,,0,,,,,,Immediately,,,,,,,110,,Antwerp,5.02
rbw09732,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw09732,ImmoVlan,2026-06-15,2026-06-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw09732.html,flat,apartment,for-rent,0,920,10.22,,,Jaak van Rillaerlaan,14 4,2100,Deurne,Antwerp,Flanders,51.22989,4.480318,2,,90,30,,,1,,1,,0,0,Gas,,,,,587,F,1,2,,,,,1,2,,1,1,,,,,0,,,,,,Immediately,Normal,,,,3,3,,,Antwerp,5.54
rbw11669,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw11669,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw11669.html,flat,apartment,for-rent,0,1050,14.0,,,Bisschoppenhoflaan 339-341 3B.,2,2100,Deurne,Antwerp,Flanders,51.23006772,4.44562156,2,,75,,,,1,,1,2025,0,0,,,,,,30,A,0,2,North,,,,1,,,,,,,,,1,,,,,,Immediately,New,,,,5,3,75,,Antwerp,3.23
rbw10985,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw10985,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw10985.html,flat,apartment,for-rent,0,985,11.59,,,August Van de Wielelei,237,2100,Deurne,Antwerp,Flanders,51.2206323,4.4849054,1,14,85,,11,,1,,,,0,,Gas,Double glass,,,,238,C,0,,,1,40,,,,,,,,,,,1,,,,,,,,,,,,0,,,Antwerp,5.74
rbw16363,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw16363,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw16363.html,flat,apartment,for-rent,0,740,14.23,,,Corneel Franckstraat,51 101,2100,Deurne,Antwerp,Flanders,51.20719,4.475294,1,,52,,,,1,,1,,0,0,,,,,,163,B,0,2,,,,,,,,,,,,,,0,,,,,,Immediately,Normal,,,,2,1,10,,Antwerp,5.25
rbw19056,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/rbw19056,ImmoVlan,2026-06-15,2026-06-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw19056.html,flat,apartment,for-rent,0,860,12.29,,,Herentalsebaan,689 202,2100,Deurne,Antwerp,Flanders,51.2040291,4.4824206,1,,70,,,,1,,,,,0,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,Immediately,Normal,,,,,2,,,Antwerp,5.82
vbd83232,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/vbd83232,ImmoVlan,2026-06-15,2026-02-06,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd83232.html,flat,apartment,for-rent,0,1690,,,,Bisschoppenhoflaan,,2100,Deurne,Antwerp,Flanders,51.2347873,4.469545,1,14,0,,,,,,,,0,1,,,,,1,,,,,,0,,,0,,0,,,,,,,,,,,,,From 13/07/2026,,,,,,,,,Antwerp,4.97
vbd63412,https://immovlan.be/en/detail/apartment/for-rent/2100/deurne/vbd63412,ImmoVlan,2026-06-15,2025-12-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd63412.html,flat,apartment,for-rent,0,2600,,,,Te Couwelaarlei,,2100,Deurne,Antwerp,Flanders,51.2233228,4.458436,,,0,,,,,,,,0,1,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,From 13/06/2026,,,,,,,,,Antwerp,3.92
rbv49482,https://immovlan.be/en/detail/apartment/for-rent/2140/antwerp/rbv49482,ImmoVlan,2026-06-15,2026-03-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv49482.html,flat,apartment,for-rent,0,895,,,,Turnhoutsebaan,225 1V,2140,Antwerp,Antwerp,Flanders,51.2143604,4.4377425,1,,0,,,,1,,,,,0,,,,,,247,C,,,,,,,,,,,,,,,,,,,,,,Immediately,,,,,,1,25,,Antwerp,2.52
rbw10040,https://immovlan.be/en/detail/apartment/for-rent/2140/antwerp/rbw10040,ImmoVlan,2026-06-15,2026-06-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw10040.html,flat,apartment,for-rent,0,975,16.81,,,Vlagstraat,124 101,2140,Antwerp,Antwerp,Flanders,51.2233,4.440998,1,,58,,,,1,,1,,0,0,Gas,,,,,103,B,1,2,,,,,,,,,,,,,,0,,,,,,From 01/07/2026,Normal,,,,3,1,45,,Antwerp,2.72
rbw11670,https://immovlan.be/en/detail/apartment/for-rent/2140/antwerp/rbw11670,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw11670.html,flat,apartment,for-rent,0,850,9.34,,,Morckhovenlei,39 10,2140,Antwerp,Antwerp,Flanders,51.21164,4.454668,2,,91,,,,1,,1,,0,1,Gas,,,,,217,C,0,2,,,,,1,,,,,,,,,1,,,,,,Immediately,Normal,,,,5,5,,,Antwerp,3.73
rbw16233,https://immovlan.be/en/detail/apartment/for-rent/2140/antwerp/rbw16233,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw16233.html,flat,apartment,for-rent,0,1200,,,,Turnhoutsebaan,158 301,2140,Antwerp,Antwerp,Flanders,51.2145679,4.4349291,2,,0,,,,1,,1,1971,0,,,,,,0,266,C,,,South,,,,1,4,1,,,,,,,0,,,,,,Immediately,,,,,6,3,,,Antwerp,2.32
vbe31191,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/vbe31191,ImmoVlan,2026-06-15,2026-06-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31191.html,flat,apartment,for-rent,0,4200,,,,Bothastraat,,2140,Borgerhout,Antwerp,Flanders,51.2145072,4.4398313,,,0,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 08/06/2026,,,,,,,,,Antwerp,2.66
vbe31195,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/vbe31195,ImmoVlan,2026-06-15,2026-06-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31195.html,flat,apartment,for-rent,0,2600,,,,Bothastraat,,2140,Borgerhout,Antwerp,Flanders,51.2145072,4.4398313,,,0,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Antwerp,2.66
rbv84741,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/rbv84741,ImmoVlan,2026-06-15,2026-05-07,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv84741.html,flat,apartment,for-rent,0,885,17.35,,,Vooruitzichtstraat,40 001,2140,Borgerhout,Antwerp,Flanders,51.21848,4.44279,1,,51,,,,1,,1,,0,0,,,,,,96,A,1,2,North-east,0,,,0,,,,,,,,,0,,,,,,From 01/09/2026,Normal,,,,3,,15,,Antwerp,2.81
rbw01719,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/rbw01719,ImmoVlan,2026-06-15,2026-05-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw01719.html,flat,apartment,for-rent,0,845,18.78,,,Bouwensstraat,29 204,2140,Borgerhout,Antwerp,Flanders,51.21044,4.430012,1,,45,,,,1,,1,,0,0,,,,,,,,0,2,,1,,,1,5,,,,,,,,1,1,,,,,Immediately,Normal,,,,,2,70,,Antwerp,2.16
rbw18883,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/rbw18883,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw18883.html,flat,apartment,for-rent,0,895,11.33,,,De Leescorfstraat,20,2140,Borgerhout,Antwerp,Flanders,51.2008601,4.4490581,1,15,79,40,9,,1,,1,,0,,Gas,Double glass,,,,505,F,0,,,,,,1,40,,,,,,,,,1,,,,,,,,,,4,4,50,,Antwerp,3.84
vbe34459,https://immovlan.be/en/detail/apartment/for-rent/2140/borgerhout/vbe34459,ImmoVlan,2026-06-15,2026-06-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe34459.html,flat,apartment,for-rent,0,2600,,,,Bothastraat,,2140,Borgerhout,Antwerp,Flanders,51.2145072,4.4398313,,,0,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 19/06/2026,,,,,,,,,Antwerp,2.66
rbv97475,https://immovlan.be/en/detail/apartment/for-rent/2150/borsbeek/rbv97475,ImmoVlan,2026-06-15,2026-05-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv97475.html,flat,apartment,for-rent,0,950,9.5,,,Cantincrodelaan,27 3,2150,Borsbeek,Antwerp,Flanders,51.19962,4.477594,2,,100,,,,1,1,1,,0,0,Gas,,,,,299,C,0,2,,0,,,1,,,1,1,,,,,0,,,,A,B,Immediately,Excellent,,,,,2,,,Antwerp,5.67
rbw08980,https://immovlan.be/en/detail/apartment/for-rent/2160/wommelgem/rbw08980,ImmoVlan,2026-06-15,2026-06-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw08980.html,flat,apartment,for-rent,0,1250,,,,Torenstraat,58,2160,Wommelgem,Antwerp,Flanders,51.2062657,4.5265195,3,,0,,,,1,,2,,0,,,,,,,0,A+,,,,,,,1,1,0,,,,,,,0,,,,,,,,,,,,2,,,Antwerp,8.76
rbw19228,https://immovlan.be/en/detail/apartment/for-rent/2160/wommelgem/rbw19228,ImmoVlan,2026-06-15,2026-06-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw19228.html,flat,apartment,for-rent,0,1060,11.16,,,Dasstraat,32,2160,Wommelgem,Antwerp,Flanders,51.2041561,4.5205888,2,14;10,95,,,Super equipped,1,,1,2003,0,0,Gas,Double glass,,,0,224,C,,,South,1,30,,1,,,,,1,,0,,1,1,,,,,,Normal,,,,,0,,,Antwerp,8.4
rbv76124,https://immovlan.be/en/detail/apartment/for-rent/2170/merksem/rbv76124,ImmoVlan,2026-06-15,2026-04-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv76124.html,flat,apartment,for-rent,0,925,9.54,,,Nieuwdreef,127 19,2170,Merksem,Antwerp,Flanders,51.24915,4.439035,2,,97,,,,1,,1,1978,0,0,Gas,,,,,165,B,1,2,,0,,,1,,,1,,,,,,1,,,,,,Immediately,Excellent,,,,9,9,100,,Antwerp,4.17
rbv96721,https://immovlan.be/en/detail/apartment/for-rent/2170/merksem/rbv96721,ImmoVlan,2026-06-15,2026-05-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv96721.html,flat,apartment,for-rent,0,850,8.33,,,Deurnsebaan,1 1,2170,Merksem,Antwerp,Flanders,51.24534,4.44874,1,,102,,,,1,,1,,0,0,Gas,,,,,171,B,1,2,,0,,,0,,,,,,,,,0,,,,A,A,Immediately,Normal,,,,,1,75,,Antwerp,4.32
vbe17537,https://immovlan.be/en/detail/apartment/for-rent/2170/merksem/vbe17537,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe17537.html,flat,apartment,for-rent,0,1400,,,,Laarsebaan,,2170,Merksem,Antwerp,Flanders,51.2471779,4.4330297,,,0,,,,,,,,0,1,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,From 13/06/2026,,,,,,,,,Antwerp,3.75
vbe33356,https://immovlan.be/en/detail/apartment/for-rent/2170/merksem/vbe33356,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33356.html,flat,apartment,for-rent,0,1400,,,,Laarsebaan,,2170,Merksem,Antwerp,Flanders,51.2471779,4.4330297,,,0,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,From 09/06/2026,,,,,,,,,Antwerp,3.75
rbv25221,https://immovlan.be/en/detail/apartment/for-rent/2180/ekeren/rbv25221,ImmoVlan,2026-06-15,2026-02-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv25221.html,flat,apartment,for-rent,0,1200,11.21,,,Markt,6,2180,Ekeren,Antwerp,Flanders,51.27755,4.418768,3,,107,,,,1,,2,,0,0,Gas,,,,,274,C,0,2,,0,,,0,,,,,,,,,0,,,,,,From 01/05/2026,Normal,,,,,,10,,Antwerp,6.56
rbv55908,https://immovlan.be/en/detail/apartment/for-rent/2180/ekeren/rbv55908,ImmoVlan,2026-06-15,2026-03-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv55908.html,flat,apartment,for-rent,0,820,15.47,,,Ferdinand Verbieststraat,7C 303,2180,Ekeren,Antwerp,Flanders,51.27461,4.412005,1,,53,,,,1,,1,,0,0,,,,,,242,C,0,2,,0,,,1,,,1,,,,,,0,,,,,,Immediately,Normal,,,,,3,65,,Antwerp,6.17
rbv92831,https://immovlan.be/en/detail/apartment/for-rent/2180/ekeren/rbv92831,ImmoVlan,2026-06-15,2026-05-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv92831.html,flat,apartment,for-rent,0,950,9.41,,,Konijnenberg,53 101,2180,Ekeren,Antwerp,Flanders,51.27867,4.43061,2,,101,,,,1,,1,1971,0,0,Gas,,,,,125,B,1,2,South-east,0,,,1,,,,,,,,,0,1,,,A,A,From 01/07/2026,Excellent,,36,,2,1,100,,Antwerp,6.87
rbv03695,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbv03695,ImmoVlan,2026-06-15,2026-01-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv03695.html,flat,apartment,for-rent,0,790,14.91,,,Sint-Waldetrudisstraat,126 101,2200,Herentals,Antwerp,Flanders,51.171662,4.8342477,2,,53,,,,1,1,,,0,0,Gas,,,,,146,B,0,2,,0,,,0,,,1,,,,,,0,,,,,,Immediately,Normal,,,,2,1,25,,Mechelen,29.43
rbv61382,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbv61382,ImmoVlan,2026-06-15,2026-04-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv61382.html,flat,apartment,for-rent,0,895,9.13,,,Belgiëlaan 54 A,,2200,Herentals,Antwerp,Flanders,51.18137,4.831568,2,,98,,,,1,,1,1991,0,0,Gas,,,,,117,B,0,2,North-east,0,,,1,,,1,,,,,,1,1,,,,,From 01/07/2026,Normal,,,,2,1,65,,Mechelen,29.88
rbv67873,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbv67873,ImmoVlan,2026-06-15,2026-04-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv67873.html,flat,apartment,for-rent,0,950,10.22,,,Sint-Jansstraat,128 102,2200,Herentals,Antwerp,Flanders,51.26302595,3.58000094,2,,93,,,,1,,1,1995,0,0,Electricity,,,,,133,B,0,2,South-west,0,,,1,,,1,,,1,,,0,1,,,,,Immediately,Normal,,,,3,1,,,Ghent,25.11
rbv96564,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbv96564,ImmoVlan,2026-06-15,2026-05-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv96564.html,flat,apartment,for-rent,0,1050,7.09,,,Grote Markt 10 A,,2200,Herentals,Antwerp,Flanders,51.1762428,4.836576,3,,148,,,,1,1,2,1980,0,0,Gas,,,,,255,C,0,2,East,0,,,1,9,,1,,,,,,1,1,,,,,From 01/08/2026,Normal,,,,2,1,70,,Mechelen,29.85
rbw10924,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbw10924,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw10924.html,flat,apartment,for-rent,0,700,11.29,,,Nederrij 56 Bus,101,2200,Herentals,Antwerp,Flanders,51.1842502,4.8369935,1,,62,,,,1,,,2013,,0,Gas,Double glass,,,,97,A,0,,North-west,,,,1,,,,,,1,0,,0,,,,,,,Normal,,,,2,1,,,Mechelen,30.37
rbw11730,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbw11730,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw11730.html,flat,apartment,for-rent,0,900,12.5,,,Bijenkorf,15,2200,Herentals,Antwerp,Flanders,51.1794052,4.827647,1,,72,,,,1,,1,2025,0,0,,,,,,,,0,,,,,,1,21,,,,,1,,,0,,,,,,From 01/07/2026,New,,,,,2,50,,Mechelen,29.53
rbw17207,https://immovlan.be/en/detail/apartment/for-rent/2200/herentals/rbw17207,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw17207.html,flat,apartment,for-rent,0,875,12.68,,,Markgravenstraat,56 002,2200,Herentals,Antwerp,Flanders,51.17828,4.824416,1,,69,,,,,1,1,,0,0,,,,,,177,B,0,,,,,,1,,,1,1,,,,,0,,,,,,Immediately,Normal,,,,,,,,Mechelen,29.27
rbw04737,https://immovlan.be/en/detail/apartment/for-rent/2200/morkhoven/rbw04737,ImmoVlan,2026-06-15,2026-05-30,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw04737.html,flat,apartment,for-rent,0,750,7.35,,,Molenstraat,35 002,2200,Morkhoven,Antwerp,Flanders,51.12164,4.822723,1,,102,,,,1,,2,1995,0,0,Gas,,,,,268,C,0,,,0,,,0,,,1,,,1,,,0,1,,,,,Immediately,Normal,,,,,,,,Mechelen,26.1
rbv88295,https://immovlan.be/en/detail/apartment/for-rent/2220/heist-op-den-berg/rbv88295,ImmoVlan,2026-06-15,2026-05-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv88295.html,flat,apartment,for-rent,0,975,11.89,,,Eglantierstraat,29 4,2220,Heist-op-den-Berg,Antwerp,Flanders,51.07441,4.724098,2,,82,,,,,1,1,2009,0,0,Gas,,,,,114,B,1,2,,0,,,1,,,1,,,,,,0,,,,,,From 01/08/2026,Excellent,,,,2,1,75,,Mechelen,17.82
rbv95177,https://immovlan.be/en/detail/apartment/for-rent/2220/heist-op-den-berg/rbv95177,ImmoVlan,2026-06-15,2026-05-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv95177.html,flat,apartment,for-rent,0,850,4.86,,,Onze-Lieve-Vrouwstraat 1 A,,2220,Heist-op-den-Berg,Antwerp,Flanders,51.08137,4.719144,2,,175,,,,1,,1,1994,0,0,Gas,,,,,125,B,1,3,,0,,,0,,,,,,,,,0,1,,,,,Immediately,Normal,,,,2,1,,,Mechelen,17.73
